Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Low & middle income,LMY,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.01394696,11.78243864,10.86047148,11.50708609,11.01277829,10.75795803,11.20397457,10.6617059,10.82894058,11.06918438,11.26591182,11.82573335,11.8817168,11.47005247,11.48994615,12.00998358,12.34193523,12.05648947,12.42111764,12.56763126,12.46208901,12.29086525,12.44719793,12.45117647,12.48879731,12.48244257,12.59781637,12.14419488,12.27961612,12.98878539,13.52136346,13.21382041,13.11879878,13.9196815,13.35579603,13.51718423,13.31248172,13.94309651,14.31164637,14.44917299,14.41298933,14.65464003,14.64547197,14.26523108,13.89405627,13.85984513,13.8518854,13.85001063,13.92945307,14.9627898,14.39848233,14.42945303,14.67493993,14.86200621,14.88500657,15.20359185,15.34904473,15.20977209,15.18353488,15.33659075,
Lesotho,LSO,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,16.59919028,21.17647059,19.06354515,16.96428571,15.3638814,17.60204082,12.59259259,16.06425703,14.12622465,12.94567063,8.146639511,10.96892139,12.86173633,9.512485137,10.73170732,14.46654611,14.79750779,13.08744795,13.37359793,16.3733115,21.78884261,20.90013123,,,,,,,,,,,,,,,,,,,,,,,,,,35.24404095,35.82675162,40.44422222,40.8332189,39.18782169,39.54875407,41.88797949,40.27555975,37.27847124,40.01224113,39.73374638,38.70819461,39.6061677,
Late-demographic dividend,LTE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,12.4384087,13.8147235,12.17585212,13.02487753,12.24514338,11.58989575,11.87293078,11.1887717,11.28595979,11.59645602,11.48645941,12.08550863,12.20437986,11.66262896,11.84466314,12.04182275,12.53602015,12.25343731,12.54161158,13.05004978,12.97583261,12.78887513,13.10730304,13.40091505,13.74286271,13.58307588,13.63303739,13.22584596,13.44358608,14.60248746,15.85686734,15.64744459,15.23845104,15.8678128,15.4264774,15.94486057,15.72117095,16.13479859,16.54429123,16.7213556,16.58131507,16.5739946,16.65136374,16.13794633,15.45818417,15.47473691,15.49098517,15.36507079,15.37532029,16.37161526,15.82538741,15.82669184,16.12357619,16.38593956,16.37105003,16.72502251,16.98657558,16.85163018,16.7832602,17.02812397,
Lithuania,LTU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.99766574,24.08106394,24.1601425,25.88487719,23.66652033,22.43299494,21.17120008,20.58911809,19.57424494,19.1852717,18.52444358,19.1470847,17.46507791,18.67970448,21.26567948,19.84499587,18.31954601,17.45475172,16.65649102,16.61376488,17.21267333,16.99889807,16.29869097,16.36226003,16.78073224,
Luxembourg,LUX,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,10.75896585,11.99834108,12.03839699,11.55005208,11.7387587,15.29451274,15.0909308,16.26668021,16.02368565,16.36814252,17.09397131,17.8342125,16.83605651,16.15948692,15.73922209,16.12527073,15.76294574,16.66996971,15.85079201,15.44128904,15.79434058,15.29417733,15.91020115,15.81441932,15.36649677,15.92221028,16.10093799,16.27787563,15.80997272,15.3198107,14.83890474,15.82917885,16.22814465,16.76384682,17.01509397,17.1471684,15.86008762,15.21740399,15.73397657,17.46468982,17.03529799,16.69117129,17.40787419,17.2966927,16.74079217,16.50436501,15.91708662,16.42781768,16.65941308,17.09522098,
Latvia,LVA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.56308353,21.96789754,21.04452024,22.65243794,22.56571739,20.9130892,20.56747246,20.651937,21.13549582,19.86455813,17.7311884,17.10958222,17.4911794,19.60140852,18.90481188,18.26985093,18.07142283,17.2677334,17.52977846,17.77986591,18.16342233,17.959244,18.14273764,18.00981376,19.06327159,
"Macao SAR, China",MAC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,5.868144359,5.722135946,6.230739599,7.285197887,7.565789474,7.55032478,8.242902554,9.458644524,10.26127347,10.89741446,8.964701648,8.968809959,9.338786639,9.626320794,10.53206676,11.44456809,12.87084542,14.93869525,12.55144796,12.50228444,12.24798558,11.7792923,9.671455488,9.834627137,8.766414846,8.781940807,8.766094421,9.68816157,8.18214538,7.117449813,6.890564194,6.49873138,7.042323614,9.602084961,10.40823863,9.660028282,9.459684347,10.39202153,
St. Martin (French part),MAF,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.83431718,12.77923868,12.12423274,12.71659097,13.06405063,11.99731903,12.70953559,12.45459263,12.80579885,11.94869852,12.0223765,12.31307668,12.3838081,11.66718677,12.03339296,16.09129109,21.67107376,20.7552099,20.79450267,21.32553229,17.82477187,18.22513057,17.93838742,16.47476223,15.85152863,17.19299823,17.74408626,18.43449414,17.54975624,17.34148322,15.69754935,15.5738196,16.46483369,17.94025109,17.35291435,18.03488838,15.7972445,17.01864626,15.90993257,17.11643001,17.60413418,17.88717291,17.64024982,17.42335,17.90508298,18.5470096,17.84161922,17.51455531,16.76720705,18.23982642,17.94783234,18.70068298,19.83651008,19.85793882,19.91655284,19.27729136,19.30896175,19.02158422,19.01353496,19.36872921,
Monaco,MCO,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.90268245,25.97402881,28.8061254,24.7099,15.32384633,14.65620962,14.36272497,20.22702927,19.67957565,14.90418332,16.43757304,19.98649283,19.94773535,20.41343409,23.7638736,18.21365556,16.55958896,16.69013774,15.30613366,14.37172847,14.50485745,14.87353907,15.03362768,15.19109076,14.15363028,
Madagascar,MDG,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.26338494,15.4096211,17.21854112,16.52959467,16.12847235,15.99626713,15.48256735,15.35396929,15.75080993,15.45250763,13.10463884,14.81258317,13.65453153,12.24457165,11.20089001,10.83507402,11.212474,11.02568307,11.88858453,12.27046676,22.85013686,19.41848621,15.006513,12.44896648,15.43364272,14.60414021,13.19230053,14.75691744,11.87663176,12.07819136,10.87602761,11.57134152,13.41252454,12.02088301,11.59133675,11.3713546,10.5087993,14.49006928,17.0150016,17.00916459,17.28063418,16.87160755,14.89487792,17.66337503,18.75260458,16.12109208,16.87470912,19.02903858,14.0769777,12.50863352,13.11607497,14.11711192,15.00768889,15.64666635,15.80000003,15.14031624,14.7612897,16.12256742,14.33200516,14.25109145,
Maldives,MDV,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.79129837,18.17030104,17.78900446,14.72485513,14.78525547,15.4376181,
Middle East & North Africa,MEA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,19.27137048,19.16163153,19.20483798,20.37516742,18.41570846,21.45356746,21.26422977,20.71860087,23.01561376,20.60852755,19.4249344,21.83912777,23.08028584,23.75937661,23.35163646,23.62412048,24.58558719,24.10500096,23.08139095,22.35230547,20.32254993,23.76301175,20.84270736,19.57836989,19.61648471,19.28851339,18.8193233,19.34915792,21.07836059,19.02617975,18.3855118,18.26722704,18.16065433,17.01988054,16.85157759,15.8545762,15.45167277,14.61930632,13.81424735,16.5897579,15.79479211,15.34284527,15.53345754,16.52690493,17.53544336,19.93556102,19.19280791,18.53578555,17.75224306,17.54566862,
Mexico,MEX,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,5.648404908,5.714858757,6.270315789,6.510424528,6.398007968,6.285457875,6.505526316,6.570090361,6.841634877,6.876921182,7.261981982,7.618653061,8.626424779,9.178972504,9.1409,10.31755455,11.00774617,10.76081125,10.91985879,10.89686767,9.510917195,10.2009528,9.852576699,8.391157111,8.802513167,8.721463032,8.75656476,8.358128282,8.484909397,8.327433391,8.430745097,9.115903463,9.942874521,9.114783473,9.466825909,8.551160058,8.11971418,8.261602435,8.543128652,9.178512187,9.515219344,9.881126033,10.37771645,11.03379037,10.4872898,10.52170667,10.3444235,10.40538114,10.72951888,11.91696385,11.77136331,11.77708311,11.94673398,12.19138729,12.19496198,12.3171959,12.01041305,11.6165964,11.57089,11.35833301,
Marshall Islands,MHL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.96167896,58.30231288,58.81376822,59.23991095,60.54684796,60.47448617,55.21725752,52.50501772,53.06690698,52.5239282,51.32885194,54.36859018,55.09317984,54.07993198,56.34785202,,
Middle income,MIC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.00454161,11.78348264,10.84785537,11.50016963,10.99349608,10.7264473,11.16246004,10.60955188,10.76271669,11.00837139,11.20466486,11.7731668,11.83193018,11.41044917,11.45103433,11.96489867,12.31149797,12.02484981,12.38851095,12.52320841,12.40879899,12.25489133,12.42868475,12.43608866,12.46308573,12.43240146,12.55562718,12.11119269,12.2886708,12.99653931,13.54583388,13.22275036,13.12735637,13.93960577,13.37537891,13.54936925,13.34738689,13.98656583,14.35315238,14.49599395,14.44993114,14.68824796,14.67982997,14.28637397,13.89470375,13.87392531,13.87429138,13.86619379,13.950118,14.99627045,14.42784612,14.45857951,14.72549538,14.90303839,14.93273933,15.26525001,15.40506368,15.26273951,15.24452345,15.40434972,
North Macedonia,MKD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.12537594,20.59070248,18.55615831,20.04074526,18.10064935,17.66071639,17.2339474,18.7567399,19.26188143,19.56315074,16.93089774,23.83227744,20.75249148,18.07930211,17.40507005,16.18495236,16.51057221,16.80312372,18.58323893,19.07568822,18.29058578,18.12032246,18.64804812,17.50479686,17.11233798,16.97635226,15.43002211,14.92074175,14.28365615,14.03581777,
Mali,MLI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,11.89314482,11.69933108,12.01912066,11.34769796,11.58905063,13.37644052,9.660933301,13.45483837,11.7713111,8.957488077,10.58839018,11.78844563,11.41828767,0,0,0,0,0,18.44220393,18.31403608,17.16523237,17.66440745,17.03760236,17.03556043,14.25641206,15.19320429,13.23080207,10.79715337,9.8727681,10.98252994,11.20175179,18.74191172,14.68464679,16.41743627,14.99835612,15.3607044,15.56655347,15.46091711,13.8464294,13.26223995,13.94575919,15.49116055,14.55572354,15.68764548,18.79316367,15.48443413,16.8780502,16.25652969,16.37155075,16.24060159,16.18425042,15.87721984,15.74376023,
Malta,MLT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,17.86866357,18.41231465,17.87499176,18.17160071,18.87976395,17.00261141,16.26537826,15.30063303,15.32957595,15.21364663,14.92645521,15.95277708,17.0388598,16.59926517,16.08567968,16.35473486,16.14593907,16.51888791,16.01468072,16.48062428,16.23035733,16.82805021,17.34627939,18.55073897,18.85222056,18.01184156,19.19207925,18.41779414,18.30276069,17.85451594,17.80818248,19.06303899,18.96245813,18.97423733,19.1612225,18.43616561,18.8213353,18.19644494,19.82443222,19.67937267,19.06336391,19.60144117,19.83290679,18.76237848,18.51165666,17.08805293,16.09137682,15.11225783,16.13862491,17.17471661,
Myanmar,MMR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.81633212,12.0097322,15.23584266,18.44091545,21.38441755,19.81981714,19.04864015,18.39860453,18.30260383,,
Middle East & North Africa (excluding high income),MNA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.68184128,14.26495631,13.17459479,13.99244965,14.81405167,15.40045184,16.00888728,16.1307218,17.08132796,17.69684069,18.3866095,19.53345063,20.01533049,19.18839064,19.46995163,21.29581487,20.75342869,19.36704404,20.54046763,18.27911189,18.44055563,20.58738089,19.96867599,19.89171802,18.41831322,18.28133084,18.91703955,18.008704,17.97555875,16.1445559,13.6154081,13.84417795,12.83470423,13.94689215,13.80259647,13.68610496,12.81754555,13.58204409,15.26577289,13.70794857,13.83293097,14.4555261,14.49388777,13.3766022,14.70101695,13.92522152,13.32791751,12.58669384,12.39858397,14.21997725,13.83671851,13.82860927,13.73260022,14.01042086,14.21181469,15.96443638,16.08139555,15.50874228,14.47483075,14.36542783,
Montenegro,MNE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.93480523,25.17068048,24.86082656,26.76468485,26.30509473,29.94059484,19.10805949,19.88220717,22.21799021,21.8605518,22.09341171,21.06279104,21.09491912,19.47689816,19.37276202,19.19588717,19.61172036,18.42626732,18.50445945,17.79790522,
Mongolia,MNG,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,24.8733918,22.61399321,21.41072592,22.33488694,23.21626933,26.15515253,26.30482736,25.7411929,23.21799576,24.35346346,21.03211603,15.84866905,19.3923504,25.16728265,11.10293382,12.59661637,12.2148996,15.60011163,14.63405989,15.30723053,16.79130604,16.12263442,14.24252977,14.46772087,12.13889788,11.68328833,13.07116868,14.64221311,14.11405342,12.6881257,12.25523756,13.52681177,13.45712552,13.0170101,13.52944073,14.63367225,12.73552044,11.6691461,12.11367274,
Northern Mariana Islands,MNP,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.90382725,17.11146834,19.42429704,26.17676273,13.11133883,11.51826814,12.85063374,14.6327716,15.90012934,14.90426869,17.39329672,15.56208067,16.09371272,17.56678436,17.08640466,16.38271683,15.7774926,16.33516249,17.4771583,17.84592508,19.20094272,20.40668974,23.46482514,26.47069067,25.92734012,26.36285392,24.6493677,21.83751054,21.67153428,
Mauritania,MRT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,36.70143142,31.20541649,26.7739599,30.55722549,28.95552471,29.89061286,39.60123281,38.43151414,35.63695912,40.36040586,53.83808081,55.09992166,53.73074691,51.87687044,51.97476694,44.48571932,36.79002234,37.86444596,35.25521349,33.34128162,27.08856032,28.03151042,27.83812531,28.98547676,29.76761096,18.97818117,14.62517402,13.79812599,13.25565361,12.23911366,12.70243171,12.37256935,20.78119118,20.51064024,20.64529103,20.42697092,20.31448565,19.28504013,19.52234151,17.12015443,13.98634855,14.73555668,14.9433839,15.76302375,13.52009151,10.45564116,12.06945962,11.68702157,13.63358497,14.61777659,13.44048871,12.80676382,13.26725578,12.84587537,
Mauritius,MUS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,13.52040816,14.66372657,14.90891659,13.20680628,14.07381856,13.92888628,13.85074627,13.3667633,12.77855153,11.52364906,10.49746193,11.70423582,12.70438936,12.25581535,13.55730223,13.61566061,13.31204455,14.01828416,14.61027748,14.17482209,14.34750656,14.0802244,13.74759456,14.2303708,14.25178155,13.9259424,14.16013831,14.07949246,14.20205174,14.52265894,14.12392875,12.43559251,12.46455635,13.9222501,13.81848765,13.46360318,13.35770753,14.60484376,14.8226556,14.93340945,15.4444355,15.16116544,15.30931562,15.3210514,
Malawi,MWI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,17.26804124,17.24137931,18.34862385,18.5619956,16.534867,15.80231849,16.39784946,17.0419652,17.37640724,16.52370203,16.35687732,14.82213439,13.88632873,13.37912088,14.23618635,14.10232207,14.10130719,13.54395604,16.76033471,18.97050318,19.29161277,17.86842343,17.50160565,16.41614589,15.69638138,17.68728469,19.69222389,19.10374651,15.7112947,16.3347162,15.05912152,12.00867688,14.0846213,13.03007657,31.55442712,20.95034799,13.98095392,17.52024995,14.68363387,13.44599101,14.57783855,15.80883054,10.50719159,9.397913391,9.439587378,10.78780175,11.39411595,10.99395648,13.22800327,15.94630692,14.23141047,13.40408911,14.3849027,16.36725444,12.53779031,13.89949658,13.58730033,14.26386576,15.10693844,13.90670912,
Malaysia,MYS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,12.3934538,13.63792511,13.95462706,15.48672566,16.83156223,16.96132597,18.08167931,17.45543946,17.10642472,16.2774113,18.27711556,16.75028946,19.25457103,15.67056561,15.38192318,17.57119828,15.31422468,16.66048237,16.07453941,13.94752714,16.52847603,18.09487442,18.32137894,15.63653398,14.7592709,15.28849877,16.93857027,14.87328112,14.23405868,14.0621288,13.79397217,13.69408839,13.01018038,12.63110213,12.26485079,12.37318686,11.10541832,10.76704697,9.768996939,10.98668724,10.16523523,12.03928765,12.95780675,12.96800862,12.57994971,11.47360636,11.16769216,11.56686807,11.50478798,13.04847957,12.58116903,13.27066148,13.84213366,13.71540152,13.32874807,13.0865608,12.5648978,12.19259187,11.94863956,11.69484554,
North America,NAC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,18.25931046,18.25232877,17.96409213,17.12709184,17.51001351,18.05792688,17.28520989,16.96410532,16.3499222,15.9536226,16.39269184,16.32425619,17.16912473,16.96200297,16.30105257,16.48193467,16.66548485,16.50896807,16.17072627,16.15257171,16.5178231,17.02415204,16.84541494,16.40022518,15.8905804,15.56034868,15.10009408,14.7456939,14.52400905,14.52278913,14.49286341,14.98688727,15.4781392,15.6749059,15.56047329,15.42573545,15.39826723,15.58563819,16.33174464,17.2937777,17.17577045,16.616291,16.03411605,15.59419988,15.14673337,14.90338456,14.83649692,14.65728001,14.67349295,14.62551001,
Namibia,NAM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,14.19046409,20.75533966,21.62091939,22.23629646,22.34846858,21.98444243,23.08237888,24.67623185,23.42324223,22.01080627,23.50601481,25.38663238,26.7196596,26.03854172,23.60300152,25.05927249,25.04294312,24.98371,24.51114384,25.07727938,23.96159461,23.28838357,22.04948558,22.7550409,20.76655584,19.66451535,19.84066293,23.86189577,21.7963621,23.85852326,25.5540967,23.18895313,24.97081147,28.0146264,27.90400789,27.38085029,27.12995741,25.91217603,25.83823537,25.91279421,
New Caledonia,NCL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,30.69719077,32.93460238,34.86304461,36.36679893,37.80880583,40.65282577,,,,9.400000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,8.043198204,9.237011222,8.56454257,7.554657719,7.3854002,6.483335724,7.08662957,8.027728103,8.472804731,8.736332253,8.678349477,8.243009734,9.307536144,8.62240233,8.168107906,10.81282206,12.97864846,14.30684994,11.60435931,11.41133376,10.37735875,10.93405622,11.31221736,11.23562796,10.21143285,10.83127348,11.29814928,11.22038482,15.50353287,15.70545094,20.93511757,19.64149015,19.86327108,21.46223741,19.56873395,19.26008718,19.8117339,20.54252622,19.94434167,21.97666677,20.71201319,19.14897213,18.64466432,18.43680067,19.47022321,17.7795696,16.90592403,17.21259386,17.14268513,18.34684166,15.48068429,16.38645109,15.10119815,15.29628751,17.93910466,17.72545867,15.82351968,17.20719525,16.85866817,17.2370468,
Nigeria,NGA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,1.776405725,2.106434616,2.077116614,2.091335722,1.939839163,1.929235512,1.632708798,1.55269831,1.315222341,1.220140672,1.220981836,2.047628602,2.148452483,1.769021019,1.166196047,0.911234589,0.912570547,1.375668403,1.383378314,2.123442198,1.990621474,1.340487984,0.951746573,4.787637352,4.54454697,5.125841682,9.448340036,9.428957363,8.649947944,8.848100208,8.572152255,8.228177843,7.15521853,6.464486129,5.935159057,5.384281786,4.403315163,5.60432946,5.888083885,
Nicaragua,NIC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,8.765941189,8.556372973,8.298798769,7.352754156,7.137699698,7.983257073,8.646713746,9.325681322,9.011968681,8.734099319,9.591435667,9.730383751,9.393600169,8.135858722,7.716295324,9.047876138,9.338157495,8.905543075,11.7533291,17.85030284,19.72758046,21.93816692,23.4431778,31.44401189,35.33866506,35.73070467,35.35107828,34.23306723,32.20840039,26.69695088,43.47920565,20.55063913,19.67202142,17.58872506,7.490965927,7.516579995,7.345079655,6.915243114,7.12629933,8.227810986,8.676714277,8.962608215,8.745026524,9.184697237,9.084133127,9.428153253,15.16615196,14.01825484,13.83822797,14.49772501,14.0976087,13.59880647,13.56841872,13.76243422,14.27969248,14.05206107,14.46112013,14.41009561,15.20640065,15.64499872,
Netherlands,NLD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,17.89792193,18.26930776,19.06064068,19.65223183,19.55897722,19.82313905,21.61431749,21.64585617,22.36551426,22.68523613,23.22581797,23.05059679,23.08238507,23.5535577,23.43151396,22.05726125,22.35804192,22.27908028,23.19112173,22.61001206,21.86142951,21.69304814,21.88997238,22.40142715,22.66593948,22.48744667,22.42593621,21.37453754,20.99115015,20.82755297,20.59390787,20.55499141,20.99273472,22.12309209,22.90087947,22.50749122,22.27968552,23.18910744,23.23449134,23.49373762,25.9976122,26.24333724,25.78668089,26.02662313,25.78887841,25.68124963,24.97855097,24.6834487,24.31646314,24.36875555,24.50635424,
Norway,NOR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,15.70632579,16.46112132,16.76256099,16.93322456,17.14202116,18.13510698,18.86762629,19.12177329,19.72831792,19.33830607,18.69083414,18.58700923,18.99833055,18.95400272,18.1858926,17.89591787,19.01950979,19.97747588,19.9313641,20.02074411,20.28418638,21.00591454,21.95197843,21.97357961,21.62502243,20.96262426,20.36500448,19.97800831,21.36620534,21.02491212,18.88669878,20.06269873,21.66953017,21.99191046,20.80330002,19.44208681,18.63930115,18.72870635,18.50664918,21.59843952,21.34020766,20.91880819,20.74200428,21.10959669,21.86773875,23.23902149,24.3586491,24.00601812,23.41574007,24.4189375,
Nepal,NPL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,7.585540493,7.439346944,7.291666667,7.454895806,8.503263072,6.702068293,7.038488351,8.512973306,10.11848341,9.251079165,9.382646718,9.089440815,9.07710134,8.965490339,10.02251622,8.663069544,8.953885671,7.797561985,8.481233137,8.022702638,9.246948785,9.247407729,8.90760856,9.31210424,8.925668643,8.949953622,8.104982306,8.398430273,8.66503735,8.644077586,8.899208024,8.682982614,9.198477111,9.889316356,10.77911749,9.992588705,9.577279118,10.76181921,9.935448224,10.27797653,10.91623708,11.52618312,11.21155112,11.63450564,11.56449883,
Nauru,NRU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,14.89232261,14.77753465,14.74847561,14.49842408,16.32047478,17.43062873,16.28473217,17.46468069,18.73660462,18.45767298,19.55077638,19.1898527,19.13316053,18.27840709,17.66901998,17.86358266,17.72470795,17.54461274,17.59271141,17.80170323,18.446806,18.69495965,18.85491798,17.73219036,16.79359823,16.80140488,16.63287208,16.83442255,17.54722633,17.27649277,17.09042966,16.89741438,16.75975174,16.80737983,17.06985682,17.94742753,18.34967928,18.41082782,19.76354202,19.78206936,19.68763975,19.55630983,19.37712605,18.74793206,18.80981676,18.55873061,18.2056896,17.95582213,18.47526947,,
OECD members,OED,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,15.69259829,16.11781595,16.15364571,15.91029497,16.50678281,17.53608172,17.20320037,17.06731068,16.89634734,16.732372,17.15314214,17.40959315,17.74501153,17.61310335,17.21123883,17.19579388,17.16427336,17.13057966,16.78312556,16.63566406,16.90836316,17.30762102,17.52958151,17.50049072,17.18073816,16.90344133,16.77243555,16.54688246,16.43271717,16.59428266,16.50641368,16.90169718,17.3597525,17.59818655,17.48228828,17.45674211,17.37865531,17.33553397,17.89520907,19.15521004,18.96484104,18.63448622,18.45244333,18.28694501,18.07668298,17.85721359,17.83645598,17.63714754,17.65593379,17.46343949,
Oman,OMN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,4.381443299,4.828462516,5.1,12.82771536,20.7833733,29.61647727,37.19008264,34.68777485,31.62110351,27.24188624,28.35867888,28.76914646,27.50678558,25.00846522,24.59617419,26.10561332,26.56301787,26.51875677,27.14488924,33.2058429,30.42218254,29.64800744,27.07292985,22.29023348,25.1199069,24.40607156,25.38643101,24.91924587,25.08228788,23.67962991,23.23671894,26.48979537,24.13316462,21.48272921,23.157591,23.6523789,22.24613356,22.42080106,20.79022627,18.62921831,18.81045558,14.16172335,19.35521133,18.69942254,18.06158833,19.58668054,21.63483287,24.83354737,28.35240981,29.97429556,28.0356702,24.72460676,24.57010797,
Other small states,OSS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.42322016,24.9862783,25.22337655,23.78652898,25.33716056,22.54252444,20.19299316,20.34838014,19.55410606,18.54537598,16.62650269,16.11198017,16.37174491,15.99653405,15.14418445,18.75689088,17.57517304,15.90292436,16.55672212,17.48059756,17.94713136,20.17842253,19.76281969,18.71534479,17.92152486,19.33143491,
Pakistan,PAK,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.26660692,9.79452404,10.09500609,10.31652458,11.22407811,10.89782185,14.67481756,11.3458617,10.54418216,10.53471668,10.14847857,10.37585399,11.84862729,11.44431933,9.692174979,10.74804601,11.00227057,11.16141785,10.84079077,10.43480491,10.05000448,10.164057,10.34122144,11.41808023,12.08688858,12.09894167,12.76149977,13.53447026,15.51017266,16.78490929,15.1367556,14.26366843,12.84207746,13.01999286,12.02100061,11.74352411,12.64510019,11.89357051,11.26410562,10.36009991,8.086123534,7.346709361,8.184066453,8.278389369,7.762094548,7.461093537,10.43627437,9.873994917,9.749691947,10.51886227,10.31622663,9.736146646,10.48875365,11.00311696,10.76299808,10.9725341,11.30819749,11.27424925,11.71362267,11.73683929,
